,date,pm25,pm10,o3,no2,so2,station,year,month,season,year_month
285,2025-02-23,159.0,68.0,20.0,24.0,33.0,Bjelave,2025,2,Winter,2025-02
286,2025-02-24,156.0,29.0,31.0,12.0,15.0,Bjelave,2025,2,Winter,2025-02
287,2025-02-25,83.0,15.0,31.0,8.0,15.0,Bjelave,2025,2,Winter,2025-02
288,2025-02-26,48.0,16.0,35.0,11.0,14.0,Bjelave,2025,2,Winter,2025-02
289,2025-02-27,50.0,22.0,13.0,16.0,20.0,Bjelave,2025,2,Winter,2025-02
290,2025-02-28,65.0,18.0,14.0,10.0,15.0,Bjelave,2025,2,Winter,2025-02
291,2025-03-01,63.0,18.0,37.0,9.0,14.0,Bjelave,2025,3,Spring,2025-03
292,2025-03-02,65.0,14.0,41.0,5.0,11.0,Bjelave,2025,3,Spring,2025-03
293,2025-03-03,52.0,26.0,37.0,10.0,15.0,Bjelave,2025,3,Spring,2025-03
294,2025-03-04,69.0,28.0,48.0,11.0,14.0,Bjelave,2025,3,Spring,2025-03
295,2025-03-05,69.0,39.0,39.0,17.0,15.0,Bjelave,2025,3,Spring,2025-03
296,2025-03-06,87.0,41.0,43.0,16.0,15.0,Bjelave,2025,3,Spring,2025-03
297,2025-03-07,95.0,43.0,48.0,14.0,17.0,Bjelave,2025,3,Spring,2025-03
298,2025-03-08,100.0,47.0,52.0,12.0,17.0,Bjelave,2025,3,Spring,2025-03
299,2025-03-09,110.0,29.0,51.0,7.0,13.0,Bjelave,2025,3,Spring,2025-03
300,2025-03-10,59.0,10.0,40.0,9.0,14.0,Bjelave,2025,3,Spring,2025-03
301,2025-03-11,22.0,17.0,47.0,8.0,12.0,Bjelave,2025,3,Spring,2025-03
302,2025-03-12,39.0,6.0,49.0,3.0,12.0,Bjelave,2025,3,Spring,2025-03
303,2025-03-13,14.0,19.0,51.0,5.0,12.0,Bjelave,2025,3,Spring,2025-03
304,2025-03-14,28.0,69.0,43.0,5.0,15.0,Bjelave,2025,3,Spring,2025-03
305,2025-03-15,93.0,30.0,32.0,6.0,13.0,Bjelave,2025,3,Spring,2025-03
306,2025-03-16,61.0,15.0,44.0,7.0,17.0,Bjelave,2025,3,Spring,2025-03
307,2025-03-18,31.0,21.0,38.0,7.0,17.0,Bjelave,2025,3,Spring,2025-03
308,2025-03-19,57.0,25.0,41.0,8.0,18.0,Bjelave,2025,3,Spring,2025-03
309,2025-03-20,63.0,26.0,34.0,13.0,14.0,Bjelave,2025,3,Spring,2025-03
310,2025-03-21,60.0,24.0,44.0,9.0,14.0,Bjelave,2025,3,Spring,2025-03
311,2025-03-22,54.0,14.0,47.0,8.0,15.0,Bjelave,2025,3,Spring,2025-03
312,2025-03-23,34.0,13.0,41.0,9.0,16.0,Bjelave,2025,3,Spring,2025-03
313,2025-03-24,29.0,13.0,40.0,10.0,12.0,Bjelave,2025,3,Spring,2025-03
314,2025-03-25,34.0,21.0,29.0,17.0,11.0,Bjelave,2025,3,Spring,2025-03
315,2025-03-26,59.0,18.0,33.0,13.0,18.0,Bjelave,2025,3,Spring,2025-03
316,2025-03-27,60.0,18.0,29.0,16.0,15.0,Bjelave,2025,3,Spring,2025-03
317,2025-03-28,59.0,16.0,36.0,7.0,14.0,Bjelave,2025,3,Spring,2025-03
318,2025-03-29,56.0,21.0,40.0,11.0,16.0,Bjelave,2025,3,Spring,2025-03
319,2025-03-30,65.0,16.0,35.0,11.0,17.0,Bjelave,2025,3,Spring,2025-03
320,2025-03-31,51.0,18.0,32.0,16.0,14.0,Bjelave,2025,3,Spring,2025-03
321,2024-10-01,59.0,19.0,39.0,11.0,2.0,Bjelave,2024,10,Fall,2024-10
322,2024-10-02,53.0,10.0,36.0,10.0,3.0,Bjelave,2024,10,Fall,2024-10
323,2024-10-03,28.0,9.0,12.0,9.0,2.0,Bjelave,2024,10,Fall,2024-10
324,2024-10-04,26.0,14.0,8.0,8.0,3.0,Bjelave,2024,10,Fall,2024-10
325,2024-10-05,46.0,13.0,18.0,6.0,4.0,Bjelave,2024,10,Fall,2024-10
326,2024-10-06,44.0,14.0,22.0,4.0,2.0,Bjelave,2024,10,Fall,2024-10
327,2024-10-07,39.0,13.0,33.0,7.0,3.0,Bjelave,2024,10,Fall,2024-10
328,2024-10-08,30.0,8.0,36.0,5.0,4.0,Bjelave,2024,10,Fall,2024-10
329,2024-10-09,17.0,11.0,28.0,3.0,3.0,Bjelave,2024,10,Fall,2024-10
330,2024-10-10,26.0,11.0,28.0,6.0,3.0,Bjelave,2024,10,Fall,2024-10
331,2024-10-11,27.0,13.0,28.0,2.0,3.0,Bjelave,2024,10,Fall,2024-10
332,2024-10-12,32.0,18.0,28.0,5.0,4.0,Bjelave,2024,10,Fall,2024-10
333,2024-10-13,48.0,22.0,28.0,6.0,4.0,Bjelave,2024,10,Fall,2024-10
334,2024-10-14,52.0,31.0,28.0,8.0,4.0,Bjelave,2024,10,Fall,2024-10
335,2024-10-15,71.0,35.0,28.0,11.0,4.0,Bjelave,2024,10,Fall,2024-10
336,2024-10-16,74.0,49.0,28.0,15.0,4.0,Bjelave,2024,10,Fall,2024-10
337,2024-10-17,108.0,45.0,28.0,13.0,4.0,Bjelave,2024,10,Fall,2024-10
338,2024-10-18,93.0,51.0,15.0,10.0,4.0,Bjelave,2024,10,Fall,2024-10
339,2024-10-19,99.0,35.0,26.0,3.0,4.0,Bjelave,2024,10,Fall,2024-10
340,2024-10-20,74.0,40.0,8.0,12.0,4.0,Bjelave,2024,10,Fall,2024-10
341,2024-10-21,89.0,41.0,13.0,15.0,5.0,Bjelave,2024,10,Fall,2024-10
342,2024-10-22,92.0,42.0,17.0,14.0,16.0,Bjelave,2024,10,Fall,2024-10
343,2024-10-23,84.0,55.0,12.0,18.0,9.0,Bjelave,2024,10,Fall,2024-10
344,2024-10-24,106.0,51.0,1.0,12.0,6.0,Bjelave,2024,10,Fall,2024-10
345,2024-10-25,118.0,25.0,28.0,9.0,7.5,Bjelave,2024,10,Fall,2024-10
346,2024-10-28,87.0,48.0,28.0,14.0,23.0,Bjelave,2024,10,Fall,2024-10
347,2024-10-29,110.0,37.0,28.0,9.0,9.0,Bjelave,2024,10,Fall,2024-10
348,2024-10-30,90.0,37.0,28.0,12.0,20.0,Bjelave,2024,10,Fall,2024-10
349,2024-10-31,88.0,43.0,28.0,14.0,6.0,Bjelave,2024,10,Fall,2024-10
350,2024-11-01,102.0,49.0,28.0,18.0,35.0,Bjelave,2024,11,Fall,2024-11
351,2024-11-02,120.0,24.0,28.0,7.0,8.0,Bjelave,2024,11,Fall,2024-11
352,2024-11-03,63.0,42.0,28.0,14.0,19.0,Bjelave,2024,11,Fall,2024-11
353,2024-11-04,104.0,59.0,28.0,17.0,13.0,Bjelave,2024,11,Fall,2024-11
354,2024-11-05,141.0,70.0,28.0,23.0,12.0,Bjelave,2024,11,Fall,2024-11
355,2024-11-06,151.0,83.0,28.0,26.0,11.0,Bjelave,2024,11,Fall,2024-11
356,2024-11-07,171.0,89.0,14.0,24.0,8.0,Bjelave,2024,11,Fall,2024-11
357,2024-11-08,185.0,72.0,17.0,23.0,8.0,Bjelave,2024,11,Fall,2024-11
358,2024-11-09,167.0,56.0,19.0,20.0,31.0,Bjelave,2024,11,Fall,2024-11
359,2024-11-10,153.0,52.0,23.0,18.0,27.0,Bjelave,2024,11,Fall,2024-11
360,2024-11-11,130.0,38.0,26.0,11.0,14.0,Bjelave,2024,11,Fall,2024-11
361,2024-11-12,99.0,29.0,28.0,6.0,11.0,Bjelave,2024,11,Fall,2024-11
362,2024-11-13,84.0,50.0,24.0,18.0,17.0,Bjelave,2024,11,Fall,2024-11
363,2024-11-14,129.0,36.0,24.0,14.0,21.0,Bjelave,2024,11,Fall,2024-11
364,2024-11-15,94.0,32.0,27.0,9.0,18.0,Bjelave,2024,11,Fall,2024-11
365,2024-11-16,88.0,58.0,26.0,19.0,14.0,Bjelave,2024,11,Fall,2024-11
366,2024-11-17,129.0,77.0,23.0,27.0,14.0,Bjelave,2024,11,Fall,2024-11
367,2024-11-18,160.0,35.0,25.0,16.0,13.0,Bjelave,2024,11,Fall,2024-11
368,2024-11-19,79.0,9.0,31.0,9.0,11.0,Bjelave,2024,11,Fall,2024-11
369,2024-11-20,27.0,14.0,31.0,9.0,21.0,Bjelave,2024,11,Fall,2024-11
370,2024-11-21,49.0,10.0,62.0,11.0,12.0,Bjelave,2024,11,Fall,2024-11
371,2024-11-22,28.0,46.0,65.0,19.0,18.0,Bjelave,2024,11,Fall,2024-11
372,2024-11-23,112.0,66.0,27.0,23.0,15.0,Bjelave,2024,11,Fall,2024-11
373,2024-11-24,144.0,114.0,24.0,34.0,16.0,Bjelave,2024,11,Fall,2024-11
374,2024-11-25,222.0,119.0,10.0,45.0,18.0,Bjelave,2024,11,Fall,2024-11
375,2024-11-26,216.0,117.0,5.0,35.0,21.0,Bjelave,2024,11,Fall,2024-11
376,2024-11-27,228.0,52.0,7.0,23.0,16.0,Bjelave,2024,11,Fall,2024-11
377,2024-11-28,121.0,35.0,24.0,21.0,13.0,Bjelave,2024,11,Fall,2024-11
378,2024-11-29,96.0,19.0,24.0,11.0,6.0,Bjelave,2024,11,Fall,2024-11
379,2024-11-30,65.0,19.0,29.0,8.0,5.0,Bjelave,2024,11,Fall,2024-11
380,2024-12-01,64.0,9.0,44.0,2.0,3.0,Bjelave,2024,12,Winter,2024-12
381,2024-12-02,33.0,23.0,22.0,8.0,16.0,Bjelave,2024,12,Winter,2024-12
382,2024-12-03,71.0,38.0,8.0,13.0,10.0,Bjelave,2024,12,Winter,2024-12
383,2024-12-04,107.0,28.0,17.0,11.0,10.0,Bjelave,2024,12,Winter,2024-12
384,2024-12-05,81.0,55.0,14.0,23.0,11.0,Bjelave,2024,12,Winter,2024-12
385,2024-12-06,119.0,26.0,19.0,10.0,7.0,Bjelave,2024,12,Winter,2024-12
386,2024-12-07,76.0,26.0,25.0,8.0,6.0,Bjelave,2024,12,Winter,2024-12
387,2024-12-08,64.0,57.0,4.0,19.0,10.0,Bjelave,2024,12,Winter,2024-12
388,2024-12-09,148.0,41.0,4.0,14.0,11.0,Bjelave,2024,12,Winter,2024-12
389,2024-12-10,110.0,32.0,5.0,12.0,10.0,Bjelave,2024,12,Winter,2024-12
390,2024-12-11,91.0,31.0,8.0,13.0,11.0,Bjelave,2024,12,Winter,2024-12
391,2024-12-12,82.0,34.0,21.0,12.0,11.0,Bjelave,2024,12,Winter,2024-12
392,2024-12-13,90.0,35.0,20.0,17.0,9.0,Bjelave,2024,12,Winter,2024-12
393,2024-12-14,83.0,32.0,18.0,13.0,13.0,Bjelave,2024,12,Winter,2024-12
394,2024-12-15,80.0,65.0,10.0,24.0,10.0,Bjelave,2024,12,Winter,2024-12
395,2024-12-16,134.0,142.0,2.0,41.0,14.0,Bjelave,2024,12,Winter,2024-12
396,2024-12-17,249.0,165.0,2.0,47.0,13.0,Bjelave,2024,12,Winter,2024-12
397,2024-12-18,287.0,105.0,29.0,37.0,11.0,Bjelave,2024,12,Winter,2024-12
398,2024-12-19,204.0,18.0,32.0,17.0,9.0,Bjelave,2024,12,Winter,2024-12
399,2024-12-20,56.0,36.0,21.0,17.0,12.0,Bjelave,2024,12,Winter,2024-12
400,2024-12-21,91.0,37.0,28.0,15.0,9.0,Bjelave,2024,12,Winter,2024-12
401,2024-12-22,99.0,12.0,33.0,14.0,13.0,Bjelave,2024,12,Winter,2024-12
402,2024-12-23,45.0,12.0,27.0,15.0,17.0,Bjelave,2024,12,Winter,2024-12
403,2024-12-24,38.0,19.0,16.0,16.0,15.0,Bjelave,2024,12,Winter,2024-12
404,2024-12-25,67.0,16.0,21.0,8.0,9.0,Bjelave,2024,12,Winter,2024-12
405,2024-12-26,60.0,28.0,34.0,13.0,8.0,Bjelave,2024,12,Winter,2024-12
406,2024-12-28,192.0,83.0,8.0,31.0,29.0,Bjelave,2024,12,Winter,2024-12
407,2024-12-29,182.0,28.0,34.0,13.0,8.0,Bjelave,2024,12,Winter,2024-12
408,2024-07-01,50.0,10.0,50.0,6.0,4.0,Bjelave,2024,7,Summer,2024-07
409,2024-07-02,24.0,10.0,47.0,2.0,4.0,Bjelave,2024,7,Summer,2024-07
410,2024-07-03,27.0,11.0,27.0,2.0,4.0,Bjelave,2024,7,Summer,2024-07
411,2024-07-04,33.0,15.0,59.0,2.0,4.0,Bjelave,2024,7,Summer,2024-07
412,2024-07-05,48.0,16.0,59.0,4.0,4.0,Bjelave,2024,7,Summer,2024-07
413,2024-07-06,50.0,10.0,79.0,3.0,4.0,Bjelave,2024,7,Summer,2024-07
414,2024-07-07,34.0,16.0,70.0,3.0,4.0,Bjelave,2024,7,Summer,2024-07
415,2024-07-08,45.0,22.0,77.0,5.0,4.0,Bjelave,2024,7,Summer,2024-07
416,2024-07-09,59.0,19.0,90.0,6.0,4.0,Bjelave,2024,7,Summer,2024-07
417,2024-07-10,49.0,24.0,87.0,5.0,4.0,Bjelave,2024,7,Summer,2024-07
418,2024-07-11,59.0,24.0,81.0,5.0,4.0,Bjelave,2024,7,Summer,2024-07
419,2024-07-12,60.0,23.0,83.0,5.0,4.0,Bjelave,2024,7,Summer,2024-07
420,2024-07-13,59.0,22.0,83.0,4.0,5.0,Bjelave,2024,7,Summer,2024-07
421,2024-07-14,60.0,36.0,102.0,5.0,6.0,Bjelave,2024,7,Summer,2024-07
422,2024-07-15,89.0,32.0,98.0,5.0,5.0,Bjelave,2024,7,Summer,2024-07
423,2024-07-16,86.0,42.0,76.0,6.0,8.0,Bjelave,2024,7,Summer,2024-07
424,2024-07-17,108.0,34.0,88.0,4.0,13.0,Bjelave,2024,7,Summer,2024-07
425,2024-07-18,88.0,20.0,90.0,7.0,4.0,Bjelave,2024,7,Summer,2024-07
426,2024-07-19,60.0,24.0,77.0,5.0,9.0,Bjelave,2024,7,Summer,2024-07
427,2024-07-20,70.0,18.0,87.0,1.0,11.0,Bjelave,2024,7,Summer,2024-07
428,2024-07-21,54.0,16.0,83.0,6.0,58.0,Bjelave,2024,7,Summer,2024-07
429,2024-07-22,53.0,20.0,63.0,3.0,5.0,Bjelave,2024,7,Summer,2024-07
430,2024-07-23,56.0,28.0,42.0,8.0,7.0,Bjelave,2024,7,Summer,2024-07
431,2024-07-24,74.0,19.0,75.0,4.0,5.0,Bjelave,2024,7,Summer,2024-07
432,2024-08-09,42.0,11.0,73.0,2.0,7.0,Bjelave,2024,8,Summer,2024-08
433,2024-08-10,31.0,10.0,71.0,2.0,6.0,Bjelave,2024,8,Summer,2024-08
434,2024-08-11,32.0,13.0,79.0,4.0,5.0,Bjelave,2024,8,Summer,2024-08
435,2024-08-12,35.0,19.0,86.0,5.0,6.0,Bjelave,2024,8,Summer,2024-08
436,2024-08-13,49.0,20.0,93.0,8.0,7.0,Bjelave,2024,8,Summer,2024-08
437,2024-08-14,53.0,29.0,95.0,10.0,11.0,Bjelave,2024,8,Summer,2024-08
438,2024-08-15,72.0,31.0,104.0,7.0,7.0,Bjelave,2024,8,Summer,2024-08
439,2024-08-16,77.0,32.0,90.0,10.0,6.0,Bjelave,2024,8,Summer,2024-08
440,2024-08-17,80.0,30.0,80.0,5.0,6.0,Bjelave,2024,8,Summer,2024-08
441,2024-08-18,75.0,29.0,52.0,5.0,10.0,Bjelave,2024,8,Summer,2024-08
442,2024-08-19,71.0,13.0,59.0,3.0,5.0,Bjelave,2024,8,Summer,2024-08
443,2024-08-20,37.0,18.0,52.0,5.0,8.0,Bjelave,2024,8,Summer,2024-08
444,2024-08-21,52.0,19.0,76.0,4.0,6.0,Bjelave,2024,8,Summer,2024-08
445,2024-08-22,51.0,19.0,79.0,5.0,5.0,Bjelave,2024,8,Summer,2024-08
446,2024-08-23,49.0,19.0,85.0,4.0,6.0,Bjelave,2024,8,Summer,2024-08
447,2024-08-24,55.0,16.0,96.0,2.0,5.0,Bjelave,2024,8,Summer,2024-08
448,2024-08-25,48.0,22.0,96.0,7.0,11.0,Bjelave,2024,8,Summer,2024-08
449,2024-08-26,59.0,27.0,66.0,5.0,10.0,Bjelave,2024,8,Summer,2024-08
450,2024-08-27,64.0,25.0,87.0,3.0,10.0,Bjelave,2024,8,Summer,2024-08
451,2024-08-28,63.0,26.0,82.0,4.0,14.0,Bjelave,2024,8,Summer,2024-08
452,2024-08-29,66.0,24.0,84.0,4.0,10.0,Bjelave,2024,8,Summer,2024-08
453,2024-08-30,58.0,21.0,79.0,3.0,9.0,Bjelave,2024,8,Summer,2024-08
454,2024-08-31,50.0,23.0,86.0,2.0,11.0,Bjelave,2024,8,Summer,2024-08
455,2024-09-01,58.0,29.0,84.0,7.0,8.0,Bjelave,2024,9,Fall,2024-09
456,2024-09-02,61.0,25.0,84.0,6.0,8.0,Bjelave,2024,9,Fall,2024-09
457,2024-09-03,60.0,25.0,81.0,5.0,7.0,Bjelave,2024,9,Fall,2024-09
458,2024-09-04,67.0,24.0,78.0,7.0,6.0,Bjelave,2024,9,Fall,2024-09
459,2024-09-05,68.0,19.0,56.0,5.0,5.0,Bjelave,2024,9,Fall,2024-09
460,2024-09-06,46.0,17.0,75.0,3.0,8.0,Bjelave,2024,9,Fall,2024-09
461,2024-09-07,40.0,39.0,62.0,4.0,6.0,Bjelave,2024,9,Fall,2024-09
462,2024-09-08,72.0,34.0,49.0,6.0,6.0,Bjelave,2024,9,Fall,2024-09
463,2024-09-09,52.0,8.0,40.0,7.0,10.0,Bjelave,2024,9,Fall,2024-09
464,2024-09-10,20.0,11.0,57.0,4.0,9.0,Bjelave,2024,9,Fall,2024-09
465,2024-09-11,26.0,9.0,67.0,5.0,5.0,Bjelave,2024,9,Fall,2024-09
466,2024-09-12,25.0,6.0,56.0,5.0,5.0,Bjelave,2024,9,Fall,2024-09
467,2024-09-13,16.0,4.0,37.0,4.0,7.5,Bjelave,2024,9,Fall,2024-09
468,2024-09-14,12.0,4.0,39.0,3.0,5.0,Bjelave,2024,9,Fall,2024-09
469,2024-09-15,13.0,6.0,37.0,6.0,5.0,Bjelave,2024,9,Fall,2024-09
470,2024-09-16,19.0,6.0,46.0,9.0,6.0,Bjelave,2024,9,Fall,2024-09
471,2024-09-17,22.0,17.0,36.0,12.0,9.0,Bjelave,2024,9,Fall,2024-09
472,2024-09-18,51.0,20.0,40.0,8.0,6.0,Bjelave,2024,9,Fall,2024-09
473,2024-09-19,56.0,15.0,39.0,5.0,5.0,Bjelave,2024,9,Fall,2024-09
474,2024-09-20,47.0,15.0,60.0,3.0,5.0,Bjelave,2024,9,Fall,2024-09
475,2024-09-21,36.0,16.0,57.0,5.0,6.0,Bjelave,2024,9,Fall,2024-09
476,2024-09-22,42.0,13.0,35.0,2.0,5.0,Bjelave,2024,9,Fall,2024-09
477,2024-09-23,39.0,25.0,28.0,9.0,7.5,Bjelave,2024,9,Fall,2024-09
478,2024-09-26,26.0,12.0,28.0,5.0,7.5,Bjelave,2024,9,Fall,2024-09
479,2024-09-27,36.0,15.0,32.0,7.0,7.5,Bjelave,2024,9,Fall,2024-09
480,2024-09-28,45.0,8.0,25.0,6.0,7.5,Bjelave,2024,9,Fall,2024-09
481,2024-09-29,18.0,11.0,27.0,5.0,7.5,Bjelave,2024,9,Fall,2024-09
482,2024-09-30,37.0,15.0,25.0,6.0,7.5,Bjelave,2024,9,Fall,2024-09
483,2024-04-01,85.0,11.0,70.0,6.0,3.0,Bjelave,2024,4,Spring,2024-04
484,2024-04-02,20.0,8.0,64.0,7.0,3.0,Bjelave,2024,4,Spring,2024-04
485,2024-04-03,21.0,9.0,76.0,4.0,4.0,Bjelave,2024,4,Spring,2024-04
486,2024-04-04,24.0,12.0,70.0,4.0,3.0,Bjelave,2024,4,Spring,2024-04
487,2024-04-05,32.0,14.0,66.0,7.0,11.0,Bjelave,2024,4,Spring,2024-04
488,2024-04-06,41.0,15.0,80.0,3.0,7.0,Bjelave,2024,4,Spring,2024-04
489,2024-04-07,46.0,13.0,76.0,6.0,4.0,Bjelave,2024,4,Spring,2024-04
490,2024-04-08,36.0,13.0,73.0,6.0,3.0,Bjelave,2024,4,Spring,2024-04
491,2024-04-09,31.0,16.0,74.0,4.0,6.0,Bjelave,2024,4,Spring,2024-04
492,2024-04-10,43.0,21.0,62.0,3.0,5.0,Bjelave,2024,4,Spring,2024-04
493,2024-04-11,52.0,26.0,68.0,5.0,5.0,Bjelave,2024,4,Spring,2024-04
494,2024-04-12,67.0,23.0,72.0,4.0,8.0,Bjelave,2024,4,Spring,2024-04
495,2024-04-13,59.0,12.0,70.0,4.0,4.0,Bjelave,2024,4,Spring,2024-04
496,2024-04-14,34.0,16.0,97.0,4.0,3.0,Bjelave,2024,4,Spring,2024-04
497,2024-04-15,42.0,31.0,87.0,2.0,4.0,Bjelave,2024,4,Spring,2024-04
498,2024-04-16,52.0,12.0,45.0,12.0,7.0,Bjelave,2024,4,Spring,2024-04
499,2024-04-17,44.0,17.0,58.0,5.0,10.0,Bjelave,2024,4,Spring,2024-04
500,2024-04-18,54.0,13.0,63.0,3.0,5.0,Bjelave,2024,4,Spring,2024-04
501,2024-04-19,45.0,14.0,78.0,4.0,6.0,Bjelave,2024,4,Spring,2024-04
502,2024-04-20,46.0,10.0,67.0,1.0,8.0,Bjelave,2024,4,Spring,2024-04
503,2024-04-21,38.0,12.0,48.0,1.0,6.0,Bjelave,2024,4,Spring,2024-04
504,2024-04-22,46.0,13.0,67.0,4.0,4.0,Bjelave,2024,4,Spring,2024-04
505,2024-04-24,19.0,9.0,70.0,5.0,5.0,Bjelave,2024,4,Spring,2024-04
506,2024-04-25,31.0,9.0,68.0,8.0,4.0,Bjelave,2024,4,Spring,2024-04
507,2024-04-26,34.0,8.0,68.0,6.0,3.0,Bjelave,2024,4,Spring,2024-04
508,2024-04-27,26.0,8.0,73.0,2.0,3.0,Bjelave,2024,4,Spring,2024-04
509,2024-04-28,23.0,11.0,80.0,10.0,3.0,Bjelave,2024,4,Spring,2024-04
510,2024-04-29,30.0,9.0,78.0,1.0,3.0,Bjelave,2024,4,Spring,2024-04
511,2024-04-30,19.0,12.0,67.0,4.0,4.0,Bjelave,2024,4,Spring,2024-04
512,2024-05-01,34.0,14.0,70.0,2.0,3.0,Bjelave,2024,5,Spring,2024-05
513,2024-05-02,28.0,6.0,62.0,4.0,6.0,Bjelave,2024,5,Spring,2024-05
514,2024-05-03,18.0,12.0,68.0,2.0,5.0,Bjelave,2024,5,Spring,2024-05
515,2024-05-04,37.0,13.0,77.0,3.0,4.0,Bjelave,2024,5,Spring,2024-05
516,2024-05-05,39.0,7.0,57.0,4.0,3.0,Bjelave,2024,5,Spring,2024-05
517,2024-05-06,20.0,10.0,60.0,6.0,3.0,Bjelave,2024,5,Spring,2024-05
518,2024-05-07,24.0,10.0,70.0,5.0,4.0,Bjelave,2024,5,Spring,2024-05
519,2024-05-08,28.0,9.0,53.0,4.0,3.0,Bjelave,2024,5,Spring,2024-05
520,2024-05-09,26.0,13.0,52.0,4.0,4.0,Bjelave,2024,5,Spring,2024-05
521,2024-05-10,41.0,11.0,69.0,2.0,4.0,Bjelave,2024,5,Spring,2024-05
522,2024-05-11,33.0,11.0,77.0,2.0,5.0,Bjelave,2024,5,Spring,2024-05
523,2024-05-12,34.0,9.0,69.0,5.0,3.0,Bjelave,2024,5,Spring,2024-05
524,2024-05-13,29.0,12.0,41.0,7.0,4.0,Bjelave,2024,5,Spring,2024-05
525,2024-05-14,40.0,10.0,54.0,4.0,4.0,Bjelave,2024,5,Spring,2024-05
526,2024-05-15,31.0,17.0,52.0,4.0,4.0,Bjelave,2024,5,Spring,2024-05
527,2024-05-16,38.0,29.0,80.0,5.0,4.0,Bjelave,2024,5,Spring,2024-05
528,2024-05-17,50.0,16.0,79.0,5.0,3.0,Bjelave,2024,5,Spring,2024-05
529,2024-05-18,39.0,31.0,75.0,3.0,8.0,Bjelave,2024,5,Spring,2024-05
530,2024-05-19,58.0,22.0,62.0,3.0,5.0,Bjelave,2024,5,Spring,2024-05
531,2024-05-20,51.0,42.0,65.0,1.0,4.0,Bjelave,2024,5,Spring,2024-05
532,2024-05-21,66.0,13.0,62.0,6.0,3.0,Bjelave,2024,5,Spring,2024-05
533,2024-05-22,24.0,9.0,70.0,4.0,4.0,Bjelave,2024,5,Spring,2024-05
534,2024-05-23,22.0,9.0,75.0,2.0,3.0,Bjelave,2024,5,Spring,2024-05
535,2024-05-24,26.0,10.0,62.0,4.0,4.0,Bjelave,2024,5,Spring,2024-05
536,2024-05-25,34.0,12.0,42.0,4.0,13.0,Bjelave,2024,5,Spring,2024-05
537,2024-05-26,42.0,13.0,54.0,5.0,4.0,Bjelave,2024,5,Spring,2024-05
538,2024-05-27,32.0,14.0,68.0,3.0,5.0,Bjelave,2024,5,Spring,2024-05
539,2024-05-28,39.0,15.0,64.0,3.0,4.0,Bjelave,2024,5,Spring,2024-05
540,2024-05-29,46.0,11.0,71.0,2.0,4.0,Bjelave,2024,5,Spring,2024-05
541,2024-05-30,34.0,5.0,67.0,1.0,4.0,Bjelave,2024,5,Spring,2024-05
542,2024-05-31,14.0,7.0,71.0,1.0,4.0,Bjelave,2024,5,Spring,2024-05
543,2024-06-01,17.0,9.0,67.0,3.0,4.0,Bjelave,2024,6,Summer,2024-06
544,2024-06-02,24.0,10.0,57.0,6.0,4.0,Bjelave,2024,6,Summer,2024-06
545,2024-06-03,25.0,9.0,69.0,4.0,5.0,Bjelave,2024,6,Summer,2024-06
546,2024-06-04,24.0,7.0,70.0,3.0,4.0,Bjelave,2024,6,Summer,2024-06
547,2024-06-05,23.0,9.0,73.0,3.0,4.0,Bjelave,2024,6,Summer,2024-06
548,2024-06-06,31.0,12.0,78.0,7.0,6.0,Bjelave,2024,6,Summer,2024-06
549,2024-06-07,39.0,21.0,78.0,3.0,4.0,Bjelave,2024,6,Summer,2024-06
550,2024-06-08,64.0,20.0,64.0,3.0,3.0,Bjelave,2024,6,Summer,2024-06
551,2024-06-09,56.0,14.0,76.0,3.0,4.0,Bjelave,2024,6,Summer,2024-06
552,2024-06-10,38.0,14.0,69.0,3.0,6.0,Bjelave,2024,6,Summer,2024-06
553,2024-06-11,40.0,12.0,45.0,6.0,4.0,Bjelave,2024,6,Summer,2024-06
554,2024-06-12,43.0,12.0,44.0,4.0,9.0,Bjelave,2024,6,Summer,2024-06
555,2024-06-13,41.0,9.0,61.0,3.0,5.0,Bjelave,2024,6,Summer,2024-06
556,2024-06-14,30.0,10.0,59.0,3.0,5.0,Bjelave,2024,6,Summer,2024-06
557,2024-06-15,36.0,8.0,77.0,3.0,4.0,Bjelave,2024,6,Summer,2024-06
558,2024-06-16,30.0,10.0,77.0,3.0,4.0,Bjelave,2024,6,Summer,2024-06
559,2024-06-17,34.0,16.0,62.0,5.0,4.0,Bjelave,2024,6,Summer,2024-06
560,2024-06-18,49.0,22.0,74.0,9.0,4.0,Bjelave,2024,6,Summer,2024-06
561,2024-06-19,48.0,48.0,75.0,6.0,13.0,Bjelave,2024,6,Summer,2024-06
562,2024-06-20,70.0,55.0,65.0,7.0,4.0,Bjelave,2024,6,Summer,2024-06
563,2024-06-21,88.0,59.0,67.0,5.0,4.0,Bjelave,2024,6,Summer,2024-06
564,2024-06-22,89.0,43.0,58.0,4.0,4.0,Bjelave,2024,6,Summer,2024-06
565,2024-06-23,79.0,25.0,59.0,5.0,6.0,Bjelave,2024,6,Summer,2024-06
566,2024-06-24,63.0,28.0,54.0,4.0,5.0,Bjelave,2024,6,Summer,2024-06
567,2024-06-25,70.0,24.0,43.0,5.0,4.0,Bjelave,2024,6,Summer,2024-06
568,2024-06-26,56.0,13.0,65.0,3.0,4.0,Bjelave,2024,6,Summer,2024-06
569,2024-06-27,33.0,14.0,57.0,4.0,12.0,Bjelave,2024,6,Summer,2024-06
